student_id,question_id,question,student_answer,correct_answer,subject,topic,subtopic,concept,result,is_correct,error_type,misconception
S057,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S058,Q01,Solve for x: 2x + 4 = 10,x = 2,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S058,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S058,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S058,Q04,Solve for x: 5x = 25,x = 30,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S058,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S058,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S058,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S058,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S058,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S058,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S058,Q11,Solve: x² = 16,x = 8,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S058,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = -5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S058,Q13,"If f(x) = 2x + 1, find f(3)",9,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S058,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S058,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S058,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S058,Q17,Solve: 2x + 3 > 7,x < 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S058,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S058,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S058,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S059,Q02,Solve for x: 3x - 6 = 9,x = 1,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S059,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S059,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S059,Q07,Factor: x² - 9,(x+9)(x-1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S059,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S059,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S059,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S059,Q11,Solve: x² = 16,x = 256,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S059,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = -5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S059,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S059,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S059,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",6,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S059,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S059,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S059,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S059,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S059,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S060,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S060,Q02,Solve for x: 3x - 6 = 9,x = 1,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S060,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S060,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S060,Q05,Factor: x² + 5x + 6,(x+3)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S060,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S060,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S060,Q08,Factor: 2x² + 6x,2x(x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S060,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S060,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S060,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S060,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S060,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S060,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S060,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",4,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S060,Q16,Find the y-intercept of f(x) = 3x - 6,2,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S060,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S060,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S060,Q19,Solve: |x| ≤ 5,x ≥ -5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S060,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S061,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S061,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S061,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S061,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S061,Q05,Factor: x² + 5x + 6,(x+3)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S061,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S061,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S061,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S061,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S061,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S061,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S061,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = -2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S061,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S061,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S061,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",6,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S061,Q16,Find the y-intercept of f(x) = 3x - 6,3,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S061,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S061,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S061,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S061,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S062,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S062,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S062,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S062,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S062,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S062,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S062,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S062,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S062,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S062,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S062,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S062,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = -2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S062,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S062,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S062,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S062,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S062,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S062,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S062,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S062,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S063,Q01,Solve for x: 2x + 4 = 10,x = 7,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S063,Q02,Solve for x: 3x - 6 = 9,x = 1,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S063,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S063,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S063,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S063,Q06,Factor: x² + 7x + 12,(x+3)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S063,Q07,Factor: x² - 9,(x+3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S063,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S063,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S063,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S063,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S063,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S063,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S063,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S063,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S063,Q16,Find the y-intercept of f(x) = 3x - 6,6,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S063,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S063,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S063,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S063,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S064,Q01,Solve for x: 2x + 4 = 10,x = 7,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S064,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S064,Q03,Solve for x: x/2 + 3 = 7,x = 14,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S064,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S064,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S064,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S064,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S064,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S064,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S064,Q10,What is the discriminant of x² + 4x + 4 = 0?,-16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S064,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
